,latitude,longitude,name
3606,38.62130809,-121.43605840000001,MARYSVILLE BLVD / ACACIA AVE
3607,38.51182977,-121.5193388,6316 GLORIA DR
3608,38.49457685,-121.53404590000001,6 HEALDSBURG CT
3609,38.57540163,-121.4692183,2721 I ST
3610,38.54839044,-121.50019669999999,1461 8TH AVE
3611,38.53191169,-121.48139609999998,2501 ATLAS AVE
3612,38.48201109,-121.5192006,1060 LAKE FRONT DR
3613,38.62034607,-121.5049355,1921 OAK BLUFF WAY
3614,38.68098352,-121.5359129,3356 LA CADENA WAY
3615,38.55649326,-121.4627146,3917 DOWNEY WAY
3616,38.52472122,-121.497206,FREEPORT BLVD / FRUITRIDGE RD
3617,38.60910072,-121.4391121,1200 DIXIEANNE AVE
3618,38.61692679,-121.45935060000001,ELEANOR AVE / GROVE AVE
3619,38.47279606,-121.4584189,DEER MEADOW DR / BLACK TAIL DR
3620,38.62075458,-121.50350459999999,1948 OAK BLUFF WAY
3621,38.53146922,-121.43218859999999,4810 ORTEGA ST
3622,38.54291261,-121.4809351,2516 10TH AVE
3623,38.60415069,-121.42253590000001,2108 ROCKBRIDGE RD
3624,38.56706435,-121.489227,1617 T ST
3625,38.62025306,-121.46250359999999,REDONDO AVE / EDGEWATER RD
3626,38.57905171,-121.4976906,715 L ST
3627,38.61332448,-121.4296538,2630 PRINCETON ST
3628,38.53643802,-121.4099629,8008 BUTTE AVE
3629,38.65844332,-121.45773290000001,23 SMOKEY LEAF CT
3630,38.539564299999995,-121.4134753,14TH AVE / W RAILROAD AVE
3631,38.53480542,-121.403778,8210 ALPINE AVE
3632,38.62170181,-121.4413756,2958 BELDEN ST
3633,38.56649196,-121.4694175,30TH ST / P ST
3634,38.55129902,-121.3919084,3109 OCCIDENTAL DR
3635,38.4599725,-121.4304273,8200 CENTER PKWY
3636,38.46323227,-121.4579047,4032 LOUGANIS WAY
3637,38.591156299999994,-121.4834494,1329 N C ST
3638,38.55564283,-121.4147524,7715 COLLEGE TOWN DR
3639,38.57834239,-121.4924554,1115 11TH ST
3640,38.64645937,-121.4564165,4326 NORWOOD AVE
3641,38.6226048,-121.48083090000002,819 POTOMAC AVE
3642,38.53171831,-121.4738395,4790 FRANKLIN BLVD
3643,38.54410192,-121.4933982,1900 11TH AVE
3644,38.57331893,-121.4659563,3011 J ST
3645,38.57966477,-121.4984909,1118 7TH ST
3646,38.52744677,-121.4206325,5341 WHITTIER DR
3647,38.54029357,-121.47437420000001,30TH ST / 13TH AVE
3648,38.52958544,-121.52811940000001,820 RIVERVIEW CT
3649,38.57929276,-121.4906436,1005 12TH ST
3650,38.53952825,-121.40214080000001,8200 14TH AVE
3651,38.55078839,-121.46653400000001,3630 3RD AVE
3652,38.58176147,-121.49758059999999,629 J ST
3653,38.52800022,-121.44732090000001,5200 49TH ST
3654,38.44968715,-121.4356632,5950 LAGUNA RANCH CIR
3655,38.50749407,-121.5437781,23 NAUTILUS CT
3656,38.63248017,-121.4164146,2146 SOUTH AVE
3657,38.61940652,-121.43464879999999,2954 DEL PASO BLVD
3658,38.5766684,-121.487703,1116 15TH ST
3659,38.56099013,-121.4762781,27TH ST / V ST
3660,38.582786,-121.50273689999999,J ST / 3RD ST
3661,38.56107472,-121.50549720000001,2686 RINGGOLD ST
3662,38.59875634,-121.4211729,1901 ARDEN WAY
3663,38.54158377,-121.4186088,3651 BUSINESS DR
3664,38.57037029,-121.4885667,Q ST / 16TH ST
3665,38.56134765,-121.47761489999999,26TH ST / V ST
3666,38.56161882,-121.487909,X ST / 19TH ST
3667,38.525586100000005,-121.37089540000001,5550 S WATT AVE
3668,38.57948658,-121.45832959999998,33RD ST / C ST
3669,38.56729391,-121.4290494,NEWMAN CT / CARLSON DR
3670,38.45720146,-121.42868229999999,6391 LOCHINVAR WAY
3671,38.63862878,-121.3815598,3555 AUBURN BLVD
3672,38.58017843,-121.4274875,5387 HALE CT
3673,38.49601155,-121.45927720000002,FRANKLIN BLVD / FLORIN RD
3674,38.60058081,-121.4308265,1500 ARDEN WAY
3675,38.62987269,-121.40210420000001,2555 AUBURN BLVD
3676,38.62982199,-121.4414625,1111 LOS ROBLES BLVD
3677,38.48575193,-121.46264579999999,3892 ROBINRIDGE WAY
3678,38.61112011,-121.4461937,EL CAMINO AVE / BOXWOOD ST
3679,38.56900613,-121.49874070000001,2008 10TH ST
3680,38.48697183,-121.5169453,7453 GREENHAVEN DR
3681,38.48697183,-121.5169453,7453 GREENHAVEN DR
3682,38.44870771,-121.42304820000001,8459 DARTFORD DR
3683,38.49647089,-121.48470379999999,2245 FLORIN RD
3684,38.60833456,-121.4465233,2335 BOXWOOD ST
3685,38.59556161,-121.4787324,1441 RICHARDS BLVD
3686,38.56068556,-121.49928870000001,2633 RIVERSIDE BLVD
3687,38.47591105,-121.43120149999999,6051 MACK RD
3688,38.5804026,-121.466365,28TH ST / D ST
3689,38.54106323,-121.47576000000001,FRANKLIN BLVD / 12TH AVE
3690,38.54843831,-121.506875,9TH AVE / RIVERSIDE BLVD
3691,38.57167967,-121.4392594,5151 F ST
3692,38.52647452,-121.4807365,2508 28TH AVE
3693,38.53057039,-121.414923,4951 PRISCILLA LN
3694,38.59723293,-121.50223030000001,RICHARDS BLVD / BERCUT DR
3695,38.54434994,-121.4560858,4316 8TH AVE
3696,38.47049831,-121.4608988,7901 DEER LAKE DR
3697,38.57966477,-121.4984909,1118 7TH ST
3698,38.4934631,-121.4705051,2958 S MEADOWS PL
3699,38.58052209,-121.49862479999999,545 K ST
3700,38.60032506,-121.4301916,1510 ARDEN WAY
3701,38.683359,-121.533925,160 ALLAIRE CIR
3702,38.6017616,-121.42582709999999,1695 ARDEN WAY
3703,38.55124956,-121.42798540000001,1940 65TH ST
3704,38.463564399999996,-121.4321414,HOLLYHURST WAY / VALLEY HI DR
3705,38.63075984,-121.42437520000001,SOUTH AVE / NATOMA WAY
3706,38.60477176,-121.42928130000001,2200 ROYALE RD
3707,38.50823683,-121.4920591,6544 GOLF VIEW DR
3708,38.46962227,-121.45911709999999,4127 DEER CROSS WAY
3709,38.46930612,-121.45903919999999,4119 DEER CROSS WAY
3710,38.63872883,-121.47653659999999,3825 ROSIN CT
3711,38.60086039,-121.43296229999999,2001 POINT WEST WAY
3712,38.47295223,-121.42812679999999,6366 MACK RD
3713,38.57945897,-121.49159740000002,1100 J ST
3714,38.6231314,-121.4573294,ARCADE BLVD / PONDEROSA LN
3715,38.54120868,-121.4703152,34TH ST / 12TH AVE
3716,38.53341084,-121.4869088,22ND AVE / 23RD ST
3717,38.55443686,-121.42783390000001,FOLSOM BLVD / 65TH ST
3718,38.511813700000005,-121.4429168,5351 47TH AVE
3719,38.55447458,-121.48435490000001,2314 CASTRO WAY
3720,38.65975805,-121.54295379999999,4825 DARLINGTON LN
3721,38.53954773,-121.40914009999999,POWER INN RD / 14TH AVE
3722,38.45718227,-121.4133413,8101 COSUMNES RIVER BLVD
3723,38.51006027,-121.54276570000002,RIVERSIDE BLVD / FLORIN RD
3724,38.61294068,-121.44849640000001,BEAUMONT ST / RIO LINDA BLVD
3725,38.55226434,-121.49815190000001,2948 LAND PARK DR
3726,38.46223959,-121.4466002,COSUMNES RIVER BLVD / FRANKLIN BLVD
3727,38.62531066,-121.46776509999998,WESTERN AVE / DANVILLE WAY
3728,38.45006084,-121.43571270000001,5924 LAGUNA RANCH CIR
3729,38.52507559,-121.427517,65TH STREET EXPY / FRUITRIDGE RD
3730,38.52652786,-121.4443436,5330 STOCKTON BLVD
3731,38.49130787,-121.49450990000001,1936 WHITMAN WAY
3732,38.54508816,-121.4624578,3220 LA SOLIDAD WAY
3733,38.49049366,-121.4854736,2247 68TH AVE
3734,38.56623766,-121.48546950000001,1919 19TH ST
3735,38.49479094,-121.4720466,3026 FLORIN RD
3736,38.57768464,-121.48036370000001,1912 I ST
3737,38.52565067,-121.44351499999999,5420 STOCKTON BLVD
3738,38.62643059,-121.50999350000001,3271 AZEVEDO DR
3739,38.49002489,-121.5208027,957 SHELLWOOD WAY
3740,38.51254677,-121.47943980000001,6228 VENTURA ST
3741,38.56326638,-121.46543700000001,STOCKTON BLVD / 34TH ST
3742,38.55451804,-121.48056389999999,26TH ST / 2ND AVE
3743,38.46478375,-121.44919640000002,8104 TORRENTE WAY
3744,38.52935875,-121.4471706,1 CLAUSS CT
3745,38.47094887,-121.45977069999999,4049 FAWN CIR
3746,38.55974271,-121.49969399999999,2691 RIVERSIDE BLVD
3747,38.524299,-121.47208,5630 FRANKLIN BLVD
3748,38.54915301,-121.4096655,8090 FOLSOM BLVD
3749,38.58138835,-121.4622017,211 30TH ST
3750,38.47827244,-121.49881840000002,1657 NEIHART AVE
3751,38.62764703,-121.4529368,3339 TAYLOR ST
3752,38.56326638,-121.46543700000001,STOCKTON BLVD / 34TH ST
3753,38.44720182,-121.4328092,6007 WINDBREAKER WAY
3754,38.47188629,-121.42913429999999,6643 VALLEY HI DR
3755,38.5681965,-121.4771101,2408 P ST
3756,38.56803077,-121.4738655,2621 P ST
3757,38.56848028,-121.4754991,2509 P ST
3758,38.61202624,-121.4507993,OAKMONT ST / SANTIAGO AVE
3759,38.61655968,-121.44616189999999,RIO LINDA BLVD / ELEANOR AVE
3760,38.48312565,-121.48102720000001,119 NEDRA CT
3761,38.52506502,-121.41443329999998,WILKINSON ST / FRUITRIDGE RD
3762,38.62741952,-121.4978994,SAN JUAN RD / TRUXEL RD
3763,38.48064434,-121.5069832,8940 POCKET RD
3764,38.48728104,-121.45610459999999,SHINING STAR DR / PHOENIX PARK DR
3765,38.56285126,-121.50612140000001,2625 KIT CARSON ST
3766,38.49904974,-121.5312703,788 PARKHAVEN WAY
3767,38.631823,-121.53175900000001,23 GRACKLE CT
3768,38.51099562,-121.48073020000001,6354 HERMOSA ST
3769,38.57905171,-121.4976906,715 L ST
3770,38.58373458,-121.486043,518 14TH ST
3771,38.5976184,-121.4242543,1830 ARDEN WAY
3772,38.56820709,-121.4679847,1415 30TH ST
3773,38.64495332,-121.43491189999999,1341 LONGSHORE CT
3774,38.53450711,-121.46819740000002,20TH AVE / 36TH ST
3775,38.487542100000006,-121.45498119999999,FRANKLIN BLVD / SHINING STAR DR
3776,38.61574625,-121.4448838,940 ELEANOR AVE
3777,38.58184562,-121.50116570000002,547 L ST
3778,38.52506487,-121.42149779999998,FRUITRIDGE RD / 71ST ST
3779,38.51708866,-121.48375109999999,5930 24TH ST
3780,38.55575132,-121.41177900000001,7767 LA RIVIERA DR
3781,38.5586276,-121.51185090000001,285 SEAVEY CIR
3782,38.52783233,-121.44437190000001,5150 STOCKTON BLVD
3783,38.54941557,-121.4035685,8181 FOLSOM BLVD
3784,38.61868967,-121.4500165,OAKMONT ST / LAS PALMAS AVE
3785,38.579057500000005,-121.48095190000001,1818 H ST
3786,38.48061188,-121.46866499999999,7612 DETROIT BLVD
3787,38.53078064,-121.43851090000001,4905 58TH ST
3788,38.57725503,-121.4806992,1901 J ST
3789,38.4808851,-121.46657749999999,3421 JOLA CIR
3790,38.45673254,-121.43383359999999,8291 CARLIN AVE
3791,38.54042404,-121.43617649999999,5961 13TH AVE
3792,38.47338747,-121.4334256,5700 MACK RD
3793,38.62648616,-121.49669479999999,3200 TRUXEL RD
3794,38.53789577,-121.44887,STOCKTON BLVD / 16TH AVE
3795,38.53452891,-121.47416840000001,FRANKLIN BLVD / 20TH AVE
3796,38.51055016,-121.40908300000001,POWER INN RD / ELDER CREEK RD
3797,38.56737967,-121.47865149999998,2318 Q ST
3798,38.63367782,-121.4571721,3651 NORWOOD AVE
3799,38.56490201,-121.48769309999999,1800 U ST
3800,38.46945288,-121.4279242,6525 VALLEY HI DR
3801,38.56179004,-121.4825709,2217 W ST
3802,38.59572389,-121.5050785,227 JIBBOOM ST
3803,38.52731583,-121.4137192,5330 ONTARIO ST
3804,38.6122991,-121.445824,2560 BOXWOOD ST
3805,38.63839743,-121.5106604,2217 CITRINE WAY
3806,38.56822282,-121.47262240000002,2710 O ST
3807,38.60969502,-121.50055790000002,1755 CREEKSIDE OAKS DR
3808,38.548855100000004,-121.49088529999999,3066 FREEPORT BLVD
3809,38.54965713,-121.5010236,1389 7TH AVE
3810,38.54899682,-121.39747379999999,3053 NOTRE DAME DR
3811,38.55218963,-121.4923547,1821 VALLEJO WAY
3812,38.61733037,-121.510595,2828 AQUINO DR
3813,38.61112011,-121.4461937,EL CAMINO AVE / BOXWOOD ST
3814,38.57161734,-121.4843219,1826 1/2 O ST
3815,38.54743009,-121.45825819999999,2940 42ND ST
3816,38.66402692,-121.546884,5130 MONETTA LN
3817,38.63499923,-121.52884990000001,3659 FAR NIENTE WAY
3818,38.5248104,-121.483171,24TH ST / FRUITRIDGE RD
3819,38.59648756,-121.43550929999999,1509 EXPOSITION BLVD
3820,38.57960099,-121.4907988,12TH ST / J ST
3821,38.65407136,-121.5048798,4451 GATEWAY PARK BLVD
3822,38.48899029,-121.4563746,65 LA FRESA CT
3823,38.63862878,-121.3815598,3555 AUBURN BLVD
3824,38.52640925,-121.4970403,5341 MICHAEL WAY
3825,38.61140992,-121.44765430000001,2400 DEL PASO BLVD
3826,38.640524299999996,-121.454431,555 DISPLAY WAY
3827,38.54139021,-121.4752017,3671 FRANKLIN BLVD
3828,38.53078613,-121.43064540000002,11 SUBURBAN CT
3829,38.53131653,-121.44543200000001,4895 STOCKTON BLVD
3830,38.63004757,-121.4762363,3501 NORTHGATE BLVD
3831,38.66218212,-121.54982009999999,330 HAWKCREST CIR
3832,38.55582667,-121.4766447,2600 SAN FERNANDO WAY
3833,38.57421261,-121.45912870000001,717 34TH ST
3834,38.50502839,-121.48434499999999,2342 WORSHAM AVE
3835,38.61112011,-121.4461937,BOXWOOD ST / EL CAMINO AVE
3836,38.56601548,-121.48862240000001,2017 17TH ST
3837,38.48151147,-121.4684313,MEADOWVIEW RD / DETROIT BLVD
3838,38.47765971,-121.4955741,7684 19TH ST
3839,38.49371194,-121.49987709999999,7257 MILFORD ST
3840,38.60964455,-121.43069809999999,2427 PRINCETON ST
3841,38.58045703,-121.46745259999999,2704 D ST
3842,38.48927894,-121.4742605,2851 UTAH AVE
3843,38.64726866,-121.5330756,3218 MARSHSONG AVE
3844,38.54892406,-121.4466868,2825 50TH ST
3845,38.60950023,-121.4237244,1828 WOOLLEY WAY
3846,38.60324441,-121.42031409999998,2037 ETHAN WAY
3847,38.57884334,-121.48341270000002,I ST / 17TH ST
3848,38.50339936,-121.5478368,6797 FRATES WAY
3849,38.62988799,-121.4749528,3430 NORTHGATE BLVD
3850,38.55463449,-121.4795909,2653 2ND AVE
3851,38.62698775,-121.4971148,3200 TRUXEL RD
3852,38.47421612,-121.42716999999999,MACK RD / VALLEY HI DR
3853,38.57026986,-121.4441463,4601 H ST
3854,38.4589237,-121.4338127,8206 LA ALMENDRA WAY
3855,38.62976876,-121.41836909999999,CATSKILL WAY / VERANO ST
3856,38.62776114,-121.5282186,SAN JUAN RD / GUILLEMOT DR
3857,38.50279498,-121.47861979999999,2604 53RD AVE
3858,38.62085306,-121.5163987,2810 GATEWAY OAKS DR
3859,38.63832633,-121.44837350000002,740 HARRIS AVE
3860,38.46442316,-121.45538799999999,4206 VALLEY HI DR
3861,38.57201606,-121.4692575,2801 L ST
3862,38.46360509,-121.4303669,6220 WEATHERFORD WAY
3863,38.548855100000004,-121.49088529999999,3066 FREEPORT BLVD
3864,38.65572801,-121.461357,40 TWIN LEAF CT
3865,38.65572801,-121.461357,40 TWIN LEAF CT
3866,38.5496714,-121.48918710000001,FREEPORT BLVD / BIDWELL WAY
3867,38.44258851,-121.42888300000001,6400 JACINTO AVE
3868,38.63020663,-121.4959999,3301 FONG RANCH RD
3869,38.57503046,-121.47695859999999,2215 K ST
3870,38.63110431,-121.4180257,DAYTON ST / DEL PASO BLVD
3871,38.57100991,-121.4935219,1250 WHITNEY AVE
3872,38.61264781,-121.4216656,1936 FRIENZA AVE
3873,38.44258851,-121.42888300000001,6400 JACINTO AVE
3874,38.53266824,-121.44615209999999,BAKER AVE / STOCKTON BLVD
3875,38.52960558,-121.4932774,4940 VIRGINIA WAY
3876,38.55783227,-121.41006580000001,7901 LA RIVIERA DR
3877,38.552673399999996,-121.46800959999999,2ND AVE / 35TH ST
3878,38.56068556,-121.49928870000001,2633 RIVERSIDE BLVD
3879,38.49556817,-121.5423064,7201 GLORIA DR
3880,38.65031154,-121.5079524,4400 TRUXEL RD
3881,38.55783227,-121.41006580000001,7901 LA RIVIERA DR
3882,38.51050023,-121.40097890000001,8200 ELDER CREEK RD
3883,38.47774495,-121.4384213,7703 CENTER PKWY
3884,38.61458725,-121.50866440000001,2035 W EL CAMINO AVE
3885,38.52545649,-121.43181340000001,6231 FRUITRIDGE RD
3886,38.64013822,-121.46230109999999,200 OPPORTUNITY ST
3887,38.4814126,-121.491628,MEADOWVIEW RD / MANORSIDE DR
3888,38.52497346,-121.44259040000001,FRUITRIDGE RD / STOCKTON BLVD
3889,38.57858559,-121.4641608,E ST / 30TH ST
3890,38.63863084,-121.46351680000001,HARRIS AVE / PERFORMANCE DR
3891,38.548855100000004,-121.49088529999999,3066 FREEPORT BLVD
3892,38.66062772,-121.49574969999999,N BEND DR / ARROWBROOK AVE
3893,38.51229152,-121.4366852,STOCKTON BLVD / DIAS AVE
3894,38.54915301,-121.4096655,8090 FOLSOM BLVD
3895,38.50460411,-121.4883563,6719 MIDDLECOFF WAY
3896,38.48925192,-121.4582942,7387 PATERO CIR
3897,38.62130809,-121.43605840000001,MARYSVILLE BLVD / ACACIA AVE
3898,38.47884153,-121.4570142,194 CREEKSIDE CIR
3899,38.55199422,-121.49602079999998,1600 VALLEJO WAY
3900,38.52212416,-121.514051,1166 34TH AVE
3901,38.61545185,-121.4939097,2730 STONECREEK DR
3902,38.58184562,-121.50116570000002,547 L ST
3903,38.52983357,-121.44482820000002,STOCKTON BLVD / LAWRENCE DR
3904,38.58097068,-121.4982228,660 J ST
3905,38.48934244,-121.4859396,2250 68TH AVE
3906,38.57991197,-121.4966071,8TH ST / K ST
3907,38.56311353,-121.4887376,18TH ST / W ST
3908,38.582786,-121.50273689999999,3RD ST / J ST
3909,38.53762902,-121.4699432,TEMPLE AVE / 16TH AVE
3910,38.67081464,-121.50777579999999,NATOMAS BLVD / CLUB CENTER DR
3911,38.50428456,-121.43616829999999,5900 RIZA AVE
3912,38.55117621,-121.45547079999999,STOCKTON BLVD / 2ND AVE
3913,38.56060791,-121.5061404,2701 RINGGOLD ST
3914,38.47431447,-121.4348784,5633 MACK RD
3915,38.50290927,-121.5235712,6870 GREENHAVEN DR
3916,38.57829626,-121.48265400000001,1730 I ST
3917,38.48934244,-121.4859396,2250 68TH AVE
3918,38.61618775,-121.50599340000001,AZEVEDO DR / BANNON CREEK DR
3919,38.53172057,-121.49091659999999,4701 JOAQUIN WAY
3920,38.63589608,-121.5055312,3661 TRUXEL RD
3921,38.49407763,-121.46739440000002,3500 FLORIN RD
3922,38.55996267,-121.5061519,MCCLATCHY WAY / DUDLEY WAY
3923,38.46003018,-121.42323259999999,8263 SUNNY CREEK WAY
3924,38.63248017,-121.4164146,2146 SOUTH AVE
3925,38.54146972,-121.4254625,6879 14TH AVE
3926,38.62234262,-121.44329579999999,1021 ACACIA AVE
3927,38.48714497,-121.47842309999999,2549 69TH AVE
3928,38.57325365,-121.46371470000001,3150 I ST
3929,38.59025226,-121.4201014,1301 ETHAN WAY
3930,38.53514629,-121.49376940000002,FREEPORT BLVD / SUTTERVILLE RD
3931,38.54654137,-121.39211680000001,FLORIN PERKINS RD / KIEFER BLVD
3932,38.57493609,-121.47491640000001,1008 24TH ST
3933,38.60802229,-121.4725801,430 HARDING AVE
3934,38.54106323,-121.47576000000001,SUTTERVILLE RD / FRANKLIN BLVD
3935,38.58052209,-121.49862479999999,545 K ST
3936,38.52495123,-121.4646263,FRUITRIDGE RD / MARTIN LUTHER KING JR BL
3937,38.63513882,-121.52537609999999,SAINTSBURY DR / DUCKHORN DR
3938,38.62975579,-121.48157340000002,813 SAN JUAN RD
3939,38.57991197,-121.4966071,8TH ST / K ST
3940,38.62266496,-121.42220390000001,ROSEVILLE RD / MARCONI CIR
3941,38.46118894,-121.4428191,8140 EDDINGTON WAY
3942,38.53863631,-121.4344635,15TH AVE / 60TH ST
3943,38.57190252,-121.4433291,581 PICO WAY
3944,38.4855939,-121.4564494,150 CREEKS EDGE WAY
3945,38.63020663,-121.4959999,3301 FONG RANCH RD
3946,38.62741952,-121.4978994,SAN JUAN RD / TRUXEL RD
3947,38.62274838,-121.4307335,3050 DEL PASO BLVD
3948,38.5513046,-121.45825320000002,2623 41ST ST
3949,38.60764526,-121.447659,833 CALVADOS AVE
3950,38.58278889,-121.50533610000001,1021 FRONT ST
3951,38.45400615,-121.42887900000001,6300 EHRHARDT AVE
3952,38.55714501,-121.50672040000002,VALLEJO WAY / MUIR WAY
3953,38.5952625,-121.48552959999999,1135 RICHARDS BLVD
3954,38.51052171,-121.42744840000002,65TH STREET EXPY / ELDER CREEK RD
3955,38.48252455,-121.4891013,7574 SKELTON WAY
3956,38.63855311,-121.52968770000001,3814 SAINTSBURY DR
3957,38.59118394,-121.48657709999999,1103 N B ST
3958,38.52199137,-121.49901489999999,5770 FREEPORT BLVD
3959,38.54711178,-121.3956435,8395 FOLSOM BLVD
3960,38.61084607,-121.42103629999998,1944 EL CAMINO AVE
3961,38.57325365,-121.46371470000001,3150 I ST
3962,38.45483499,-121.42768159999999,CENTER PKWY / EHRHARDT AVE
3963,38.54049185,-121.47631659999999,3710 FRANKLIN BLVD
3964,38.63160443,-121.44039129999999,NOGALES ST / ALVARADO BLVD
3965,38.52904451,-121.47279650000002,FRANKLIN BLVD / 26TH AVE
3966,38.59978862,-121.50268829999999,500 BERCUT DR
3967,38.48334563,-121.4891094,7564 SKELTON WAY
3968,38.58573502,-121.4863575,13TH ST / D ST
3969,38.58576729999999,-121.4818932,C ST / 16TH ST
3970,38.53085892,-121.49606509999998,4850 FREEPORT BLVD
3971,38.58245363,-121.50527549999998,113 K ST
3972,38.60930232,-121.4461973,BOXWOOD ST / DIXIEANNE AVE
3973,38.51656122,-121.5187268,43RD AVE / GLORIA DR
3974,38.50298477,-121.5346969,6715 GLORIA DR
3975,38.6017616,-121.42582709999999,1695 ARDEN WAY
3976,38.56556204,-121.49985259999998,US 50 WB / 10TH ST
3977,38.52199137,-121.49901489999999,5770 FREEPORT BLVD
3978,38.54395353,-121.46470749999999,MARTIN LUTHER KING JR BLVD / 9TH AVE
3979,38.55199422,-121.49602079999998,1600 VALLEJO WAY
3980,38.63872883,-121.47653659999999,3825 ROSIN CT
3981,38.51488974,-121.5282515,6132 RIVERSIDE BLVD
3982,38.63150496,-121.4385612,1216 NOGALES ST
3983,38.52199137,-121.49901489999999,5770 FREEPORT BLVD
3984,38.52570388,-121.50411329999999,5411 GILGUNN WAY
3985,38.63495006,-121.4608874,271 MOREY AVE
3986,38.56418287,-121.4927485,15TH ST / W ST
3987,38.46977953,-121.4385398,GREAT SMOKEY ST / KENELWORTH WAY
3988,38.61292566,-121.4932977,STONECREEK DR / W EL CAMINO AVE
3989,38.52732711,-121.41540400000001,5330 PRISCILLA LN
3990,38.61335716,-121.4506176,701 PLAZA AVE
3991,38.46977953,-121.4385398,GREAT SMOKEY ST / KENELWORTH WAY
3992,38.60815196,-121.4549202,DEL PASO BLVD / FORREST ST
3993,38.53735621,-121.46853629999998,3520 16TH AVE
3994,38.43811565,-121.4267227,6560 KENBRIDGE ST
3995,38.60240036,-121.42950320000001,1601 ARDEN WAY
3996,38.52199137,-121.49901489999999,5770 FREEPORT BLVD
3997,38.63647881,-121.4297591,MARYSVILLE BLVD / GRAND AVE
3998,38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
3999,38.5076709,-121.5412748,372 FLORIN RD
4000,38.65731154,-121.51199790000001,4640 NATOMAS BLVD
4001,38.62741952,-121.4978994,TRUXEL RD / SAN JUAN RD
4002,38.52199137,-121.49901489999999,5770 FREEPORT BLVD
4003,38.53704366,-121.46506699999999,4120 MARTIN LUTHER KING JR BLVD
4004,38.58964798,-121.4802031,THORNTON AVE / N 16TH ST
4005,38.57369871,-121.47940290000001,1209 21ST ST
4006,38.57006806,-121.4998385,1930 9TH ST
4007,38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
4008,38.61257305,-121.49366770000002,2540 SEAMIST DR
4009,38.57944539,-121.46304540000001,3008 D ST
4010,38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
4011,38.60154457,-121.42747,1689 ARDEN WAY
4012,38.60930505,-121.4473452,DIXIEANNE AVE / EMPRESS ST
4013,38.56838945,-121.4658463,3160 FOLSOM BLVD
4014,38.51590927,-121.5145057,43RD AVE / S LAND PARK DR
4015,38.51921686,-121.52278079999999,5953 RIVERSIDE BLVD
4016,38.55048551,-121.4028462,8206 LAKE FOREST DR
4017,38.51996349,-121.42935800000001,6335 MCMAHON DR
4018,38.53874125,-121.4778223,2751 WILMINGTON AVE
4019,38.49556587,-121.4596858,4050 FLORIN RD
4020,38.49576768,-121.4803518,25TH ST / FLORIN RD
4021,38.56170554,-121.4681696,SERRA WAY / 32ND ST
4022,38.54016571,-121.50004799999999,1701 SUTTERVILLE RD
4023,38.50603275,-121.4768629,2637 51ST AVE
4024,38.55093059,-121.46581259999999,37TH ST / 3RD AVE
4025,38.54307784,-121.4116003,3453 RAMONA AVE
4026,38.56277597,-121.50585259999998,2625 KIT CARSON ST
4027,38.4840083,-121.4556125,25 CREEKS EDGE WAY
4028,38.52137681,-121.5068067,1370 35TH AVE
4029,38.6341268,-121.45864250000001,360 MOREY AVE
4030,38.54120381,-121.49188390000002,FREEPORT BLVD / 14TH AVE
4031,38.54021553,-121.45571170000001,3800 44TH ST
4032,38.47365629,-121.43393,5700 MACK RD
4033,38.64402751,-121.42477930000001,209 NIMITZ ST
4034,38.5392541,-121.4650574,3900 MARTIN LUTHER KING JR BLVD
4035,38.53231925,-121.428595,65TH ST / 21ST AVE
4036,38.63160945,-121.47793670000001,3500 LARCHWOOD DR
4037,38.61955775,-121.46593899999999,ARCADE BLVD / COLFAX ST
4038,38.64303305,-121.5259712,ARENA BLVD / I 5 NB
4039,38.57050893,-121.4574953,3644 J ST
4040,38.6194402,-121.47993340000001,2925 CAMARILLO DR
4041,38.55032643,-121.50533390000001,3171 RIVERSIDE BLVD
4042,38.61512488,-121.4211625,2703 CONNIE DR
4043,38.57017351,-121.4795335,2200 O ST
4044,38.48034756,-121.4485769,4641 BARBEE WAY
4045,38.52378506,-121.4823115,5625 24TH ST
4046,38.58275798,-121.4686143,216 26TH ST
4047,38.57672297,-121.4832986,1725 K ST
4048,38.61200165,-121.4490916,2419 DEL PASO BLVD
4049,38.54735343,-121.40092479999998,8315 FOLSOM BLVD
4050,38.63560611,-121.51292020000001,2330 CASHAW WAY
4051,38.56791951,-121.4747617,P ST / 26TH ST
4052,38.61063608,-121.51392369999999,2555 VENTURE OAKS WAY
4053,38.48876908,-121.45838870000001,7399 PATERO CIR
4054,38.52652786,-121.4443436,5330 STOCKTON BLVD
4055,38.55513128,-121.47286609999999,1ST AVE / ALHAMBRA BLVD
4056,38.54146972,-121.4254625,6879 14TH AVE
4057,38.59049989,-121.4858893,12TH ST / N B ST
4058,38.61693796,-121.43974340000001,HELENA AVE / ELLEN ST
4059,38.62149931,-121.504924,1901 PEBBLEWOOD DR
4060,38.54120974,-121.470546,12TH AVE / 34TH ST
4061,38.63476396,-121.5283928,3641 FAR NIENTE WAY
4062,38.61077027,-121.49396399999999,1531 WATERWHEEL DR
4063,38.55301886,-121.4649158,1ST AVE / 37TH ST
4064,38.57129023,-121.4860977,1711 P ST
4065,38.62436035,-121.4301956,3134 PALMER ST
